buyer_id,date,buynow_id,buynow_qty,item_id,item_name,description,initial_price,item_quantity,reserve_price,buy_now,nb_of_bids,max_bid,start_date,end_date
41,"2021-05-31 23:20:40",823,3,11,itaque,"est omnis dolor",817.18,6,215.66,999.16,68,297.26,"2021-07-29 22:36:33","2022-02-06 17:23:12"
75,"2022-02-13 16:05:09",824,2,200,tempora,"non recusandae itaque",823.55,8,628.81,521.95,9,698.05,"2021-04-07 00:15:31","2021-10-18 20:37:48"
78,"2021-08-06 06:06:27",825,2,133,soluta,"eum fugiat quo",523.48,7,662.62,815.95,50,199.57,"2021-04-18 04:38:40","2021-09-14 15:54:01"
59,"2021-07-31 13:06:29",826,1,185,tenetur,"id quod maxime",793.25,4,923.7,504.41,43,963.64,"2021-08-01 00:34:44","2022-03-03 07:08:24"
81,"2022-01-02 10:03:16",827,1,46,rerum,"voluptatem ut enim",945.49,3,235.27,71.26,41,37.7,"2022-01-22 02:17:46","2021-05-14 18:42:56"
4,"2021-12-16 22:53:42",828,2,99,in,"ab illo inventore",21.55,7,848.46,85.44,41,164,"2021-11-11 04:51:20","2021-07-03 12:54:18"
158,"2021-10-15 13:38:56",829,1,110,quae,"cumque nihil impedit",1.53,7,85.71,622.67,78,258.49,"2021-12-10 06:46:44","2021-12-28 07:16:49"
138,"2022-02-10 16:37:19",830,1,124,quibusdam,"et expedita distinctio",212.31,10,173.13,961.74,82,668.4,"2021-09-01 02:41:15","2021-03-14 05:29:37"
136,"2021-12-06 18:10:47",831,1,197,nostrum,"odio dignissimos ducimus",389.19,3,77.2,190.94,3,132.09,"2021-08-10 16:57:00","2021-03-23 19:47:27"
40,"2021-07-09 17:40:54",832,1,105,expedita,"provident sed ut",886.26,7,961.64,376.86,87,969.74,"2021-06-23 07:44:13","2021-08-21 10:46:12"
159,"2022-02-20 22:51:17",833,1,116,possimus,"eum fugiat quo",430.21,2,121.48,607.75,89,422.9,"2021-06-17 15:49:02","2021-05-16 00:21:53"
180,"2022-02-06 21:41:51",834,1,8,nisi,"quasi architecto beatae",355.89,6,543.4,380.88,57,297.28,"2022-01-15 12:32:09","2021-12-06 20:51:29"
174,"2021-05-11 21:58:04",835,3,52,ut,"dolores et quas",43.15,2,497.85,547.88,73,919.92,"2021-05-23 09:34:02","2021-09-30 14:55:34"
187,"2022-03-05 23:15:34",836,3,167,quis,"ad minima veniam",420.12,3,93.09,708.84,16,77.38,"2021-12-13 08:12:52","2021-08-03 18:17:54"
59,"2022-01-20 23:40:00",837,3,120,est,"esse quam nihil",747.65,6,648.15,740.05,36,966.88,"2021-09-21 21:53:09","2021-06-09 20:20:21"
33,"2021-09-12 17:28:47",838,3,84,repellat,"atque corrupti quos",470.5,10,483.31,603.39,65,695.98,"2021-05-10 19:36:56","2022-01-04 19:09:11"
117,"2021-11-27 10:33:12",839,3,36,consequatur,"quibusdam et aut",970.59,5,868.79,793.13,12,203.6,"2021-07-29 11:26:44","2021-08-09 07:11:32"
38,"2021-12-30 07:44:05",840,3,154,libero,"enim ad minima",475.92,1,513.24,780.7,71,206.61,"2021-03-22 16:51:40","2021-07-18 01:02:35"
93,"2021-08-07 12:30:10",841,3,145,officia,"debitis aut rerum",682.47,7,628.52,738.68,65,239.81,"2022-03-03 22:28:19","2021-08-10 00:08:11"
141,"2021-06-26 13:51:52",842,1,52,ut,"dolores et quas",43.15,2,497.85,547.88,73,919.92,"2021-05-23 09:34:02","2021-09-30 14:55:34"
117,"2021-06-05 00:25:02",843,2,192,quis,"ipsum quia dolor",624.46,5,336.31,402.23,39,662.22,"2022-01-29 22:27:03","2021-07-29 03:56:56"
116,"2021-04-20 17:44:21",844,1,111,non,"fuga et harum",345.61,9,779.86,630.2,22,83.85,"2021-06-27 20:36:25","2022-01-14 02:31:21"
6,"2021-10-19 16:14:08",845,3,186,,"voluptatem sequi nesciunt",126.57,1,561.05,781.27,12,499.43,"2021-11-14 11:19:45","2021-08-30 00:25:39"
121,"2022-01-23 07:42:50",846,1,33,velit,"repudiandae sint et",66.32,10,593.47,644.93,67,778.51,"2021-05-18 05:56:53","2021-11-22 07:01:08"
12,"2021-03-23 17:32:55",847,3,158,perspiciatis,"ducimus qui blanditiis",677.97,10,12.7,913.51,87,559.59,"2021-10-13 04:00:35","2021-09-30 23:48:33"
35,"2021-06-20 11:11:50",848,1,113,consequatur,"totam rem voluptatum",134.12,10,652.29,799.32,25,393.91,"2021-04-15 02:39:42","2021-09-24 08:09:09"
34,"2021-12-25 01:50:10",849,2,24,ipsam,"voluptatem sequi nesciunt",153.07,3,868.85,125.62,65,99.64,"2021-03-13 19:24:19","2021-09-03 04:14:28"
56,"2021-07-14 05:42:54",850,1,126,ullam,"nam libero tempore",848.3,9,373.25,901.12,97,614.74,"2022-01-16 14:13:03","2021-06-21 06:36:45"
19,"2022-02-07 05:49:11",851,1,83,nostrum,"ducimus qui blanditiis",199.64,3,451.49,876.14,29,712.73,"2022-01-30 22:00:56","2021-08-05 10:07:02"
53,"2021-10-03 18:23:15",852,1,105,expedita,"provident sed ut",886.26,7,961.64,376.86,87,969.74,"2021-06-23 07:44:13","2021-08-21 10:46:12"
123,"2021-04-16 22:15:36",853,2,142,quidem,"voluptate velit esse",730.54,4,897.14,324.55,37,944.47,"2021-11-01 18:36:21","2021-03-22 08:12:03"
122,"2021-06-08 02:46:23",854,2,77,earum,"repudiandae sint et",835.3,1,2.56,305.31,77,171.52,"2021-08-25 12:17:59","2021-12-25 21:21:55"
200,"2021-09-13 21:46:01",855,1,189,a,"voluptatem ut enim",594.69,4,964.16,505.32,87,203.2,"2022-03-07 14:30:14","2021-09-03 03:21:37"
183,"2021-10-03 06:26:00",856,2,58,debitis,"quibusdam et aut",841.45,7,590.35,816.48,58,583.17,"2021-07-27 04:49:44","2021-07-04 18:45:40"
140,"2021-11-25 16:45:20",857,3,104,in,"quasi architecto beatae",669.15,5,405.8,30.04,75,186.63,"2022-01-17 01:17:30","2021-06-29 01:32:57"
154,"2021-05-26 23:37:49",858,3,104,in,"quasi architecto beatae",669.15,5,405.8,30.04,75,186.63,"2022-01-17 01:17:30","2021-06-29 01:32:57"
7,"2022-02-16 16:03:59",859,3,1,numquam,"ut perspiciatis unde",264.89,3,843.95,526.97,95,200.84,"2021-06-25 12:20:43","2021-07-26 04:00:55"
192,"2021-04-08 16:59:26",860,2,27,non,"odio dignissimos ducimus",135.02,9,733.96,606.71,54,710.07,"2021-05-25 16:17:09","2021-05-13 11:29:01"
166,"2022-02-18 11:23:48",861,3,20,sed,"impedit quo porro",206.17,7,25.8,73.86,33,739.57,"2021-10-20 07:39:09","2021-10-13 06:00:53"
160,"2021-12-26 19:22:03",862,1,89,et,"eius modi tempora",7.91,6,407.43,945.41,13,264.78,"2021-04-28 17:59:45","2021-03-14 12:44:21"
22,"2021-09-12 09:56:43",863,1,55,et,"molestiae non recusandae",797.87,0,920.99,972.34,18,662.77,"2021-12-18 07:31:15","2021-05-15 11:18:04"
173,"2021-09-11 08:48:47",864,3,189,a,"voluptatem ut enim",594.69,4,964.16,505.32,87,203.2,"2022-03-07 14:30:14","2021-09-03 03:21:37"
77,"2021-07-31 09:52:31",865,3,115,occaecati,"cumque nihil impedit",239.64,0,829.86,379.42,21,761.62,"2021-07-01 20:43:59","2021-10-14 03:46:40"
105,"2021-10-10 17:35:43",866,2,75,autem,"eaque ipsa quae",625.52,3,615.6,351.72,35,608.17,"2021-05-06 10:05:31","2021-08-12 14:58:20"
130,"2021-07-31 02:16:18",867,2,32,eum,"autem quibusdam et",505.08,5,387.75,127.7,92,14.39,"2021-03-20 08:59:34","2021-11-24 15:47:46"
9,"2022-03-03 20:13:58",868,3,174,qui,"a sapiente delectus",160.46,6,109.54,146.65,19,189.67,"2021-07-22 11:40:51","2021-07-30 12:27:01"
79,"2022-02-14 05:01:09",869,1,188,non,"eos qui ratione",391.91,0,406.36,291.26,50,840.55,"2021-06-26 07:51:38","2021-03-19 20:41:43"
169,"2021-10-12 06:29:15",870,3,160,est,"asperiores repellat alias",64.74,8,886.62,363.55,99,837.33,"2021-04-22 11:27:15","2021-04-13 04:25:10"
10,"2022-03-09 17:52:20",871,3,62,natus,"velit sed quia",216.27,1,314.7,790.37,91,255.56,"2021-12-16 04:14:59","2022-02-16 11:39:04"
199,"2021-06-17 13:53:44",872,1,29,cum,"consequatur aut perferendis",257.94,8,677.27,52.68,10,91.16,"2021-06-20 21:37:24","2021-08-25 10:40:24"
109,"2021-11-09 19:52:07",873,2,142,quidem,"voluptate velit esse",730.54,4,897.14,324.55,37,944.47,"2021-11-01 18:36:21","2021-03-22 08:12:03"
27,"2021-12-16 09:07:29",874,2,180,quia,"illo inventore veritatis",913.03,3,956.55,331.75,84,757.62,"2021-04-27 11:28:55","2021-04-20 04:37:03"
96,"2021-03-13 08:50:36",875,1,21,eligendi,"ratione voluptatem sequi",957.25,2,722.12,163.42,50,261.61,"2021-05-20 16:58:58","2021-10-31 03:45:42"
169,"2021-05-06 20:30:34",876,1,47,placeat,"beatae vitae dicta",331.75,3,457.87,271.04,26,149.39,"2021-08-06 04:04:49","2021-05-18 19:20:37"
91,"2021-07-16 07:21:58",877,3,6,voluptatem,"eum iure reprehenderit",98.89,2,540.36,636.19,31,176.09,"2021-05-09 09:36:50","2021-04-01 18:06:18"
53,"2022-01-07 20:12:49",878,1,141,quibusdam,"et expedita distinctio",299.79,6,142.08,284.89,25,519.94,"2021-12-08 16:54:52","2021-07-02 00:43:32"
21,"2021-08-23 04:29:55",879,1,73,sapiente,"qui ratione voluptatem",893.87,0,160.19,117.6,13,267.99,"2022-01-02 10:52:04","2021-09-23 00:04:41"
159,"2021-06-03 13:16:30",880,2,114,ut,"quam nihil molestiae",55.92,5,750.96,962.69,70,254.64,"2021-08-19 02:27:12","2021-12-18 09:49:18"
54,"2021-06-18 02:32:25",881,1,123,eaque,"distinctio nam libero",610.44,2,226.74,759.24,57,751.97,"2021-05-02 07:34:56","2021-05-26 04:29:26"
175,"2021-04-27 23:27:34",882,1,79,temporibus,"perspiciatis unde omnis",638.19,1,383.24,601.46,14,674.94,"2021-07-21 15:24:17","2021-09-14 18:42:01"
172,"2021-10-10 07:06:25",883,2,118,accusantium,"est omnis dolor",219.23,7,140.89,459.04,50,727.1,"2021-04-03 13:59:28","2021-12-28 12:01:42"
26,"2022-01-10 01:43:20",884,2,39,autem,"itaque earum rerum",488.96,0,364.71,767.04,41,264.08,"2021-09-10 09:59:35","2022-02-05 14:14:35"
53,"2021-11-28 23:11:07",885,3,129,est,"neque dolorem ipsum",110.06,0,684.48,600.58,50,577.13,"2021-11-18 00:23:42","2021-05-09 16:46:27"
170,"2021-04-18 22:01:59",886,1,153,ipsum,"quidem rerum facilis",922.31,1,797.26,7.68,94,949.39,"2021-03-29 06:38:42","2021-08-11 19:20:13"
53,"2021-12-12 12:06:21",887,1,59,molestiae,"ab illo inventore",99.16,2,997.36,27.23,96,674.24,"2021-04-05 14:18:00","2021-10-07 09:14:39"
136,"2021-12-13 18:37:50",888,2,2,aut,"explicabo aspernatur aut",904.74,1,0.47,216.45,73,278.18,"2022-03-05 18:59:55","2022-02-22 05:16:34"
167,"2021-09-22 03:51:14",889,1,110,quae,"cumque nihil impedit",1.53,7,85.71,622.67,78,258.49,"2021-12-10 06:46:44","2021-12-28 07:16:49"
151,"2021-05-03 22:26:49",890,2,162,perspiciatis,"cum soluta nobis",452.24,7,776.12,721.7,68,106.52,"2021-08-16 21:02:21","2021-09-16 01:10:14"
154,"2021-06-27 22:55:12",891,2,72,eos,"sit suscipit laboriosam",892.54,6,105.25,545.57,3,135.1,"2021-10-15 17:28:37","2022-02-16 00:13:22"
145,"2021-04-01 10:21:23",892,3,48,molestiae,"dolorem eum fugiat",917.88,9,162.34,102.15,59,592.45,"2021-09-04 16:27:55","2021-11-27 06:04:47"
35,"2021-07-05 01:58:39",893,3,87,hic,"et aut consequatur",311.62,2,102.94,278.02,33,462.07,"2022-02-21 23:48:57","2022-01-02 20:38:22"
107,"2021-12-21 00:39:19",894,1,88,sint,"nisi ut aliquid",542.92,6,862.78,806.46,48,614.29,"2021-05-04 07:07:07","2022-01-24 18:29:10"
45,"2022-02-21 03:44:39",895,2,9,cupiditate,"beatae vitae dicta",902.73,0,416.61,253.5,29,685.87,"2021-12-26 15:06:39","2021-12-23 02:05:08"
152,"2021-10-05 03:28:01",896,3,165,porro,"aspernatur aut odit",749.42,1,822.32,367.27,18,428.09,"2021-07-12 18:17:57","2021-05-21 19:53:00"
199,"2021-04-30 20:40:23",897,2,153,ipsum,"quidem rerum facilis",922.31,1,797.26,7.68,94,949.39,"2021-03-29 06:38:42","2021-08-11 19:20:13"
24,"2021-05-20 19:05:05",898,1,49,amet,"temporibus autem quibusdam",98.85,8,180.56,889.52,48,857.59,"2021-12-02 00:31:37","2021-03-18 16:57:37"
42,"2021-10-19 17:40:07",899,1,79,temporibus,"perspiciatis unde omnis",638.19,1,383.24,601.46,14,674.94,"2021-07-21 15:24:17","2021-09-14 18:42:01"
19,"2021-08-13 08:14:51",900,2,178,rerum,"minus id quod",417.66,1,377.81,280.21,51,782.4,"2021-06-17 21:24:20","2022-02-18 03:45:54"
174,"2021-11-16 16:37:51",901,2,50,aliquid,"molestiae non recusandae",840.04,1,769.06,788.03,76,624.53,"2021-12-18 18:42:06","2021-04-05 13:22:24"
86,"2021-07-02 13:32:51",902,2,183,odit,"quasi architecto beatae",942.76,8,672.7,882.99,45,650.63,"2021-06-08 14:29:25","2021-12-17 18:59:11"
144,"2021-11-09 23:11:43",903,3,125,quis,"quod maxime placeat",81.07,2,916.87,838.54,49,129.17,"2021-05-23 20:15:19","2021-10-15 02:10:41"
120,"2021-07-05 00:07:44",904,1,92,quasi,"quo voluptas nulla",407.76,4,279.87,420.82,87,934.32,"2022-01-19 04:32:06","2021-07-07 11:52:35"
39,"2021-10-06 12:46:11",905,2,72,eos,"sit suscipit laboriosam",892.54,6,105.25,545.57,3,135.1,"2021-10-15 17:28:37","2022-02-16 00:13:22"
44,"2021-10-03 21:55:06",906,1,96,autem,"ipsam voluptatem quia",437.02,1,768.4,45.1,10,390.51,"2022-03-06 06:48:22","2021-11-24 07:05:14"
109,"2021-07-18 21:03:54",907,2,137,qui,"temporibus autem quibusdam",488.65,4,504.97,306,83,625.16,"2021-07-26 13:50:23","2021-04-28 03:21:39"
74,"2021-12-03 18:37:17",908,3,3,vel,"voluptatem sequi nesciunt",284.95,2,396.54,136.34,59,655.01,"2021-09-15 04:36:52","2021-07-26 11:56:39"
154,"2021-12-12 22:09:11",909,3,156,est,"necessitatibus saepe eveniet",819.95,5,670.55,661.47,5,165.31,"2021-08-02 23:12:06","2021-06-06 02:50:17"
120,"2021-07-30 22:49:36",910,2,76,autem,"temporibus autem quibusdam",37.48,6,981.99,929.7,16,416.27,"2021-08-05 23:39:55","2021-12-31 17:09:45"
71,"2021-12-08 10:21:12",911,2,101,qui,"reiciendis voluptatibus maiores",275.81,10,761.8,62.15,33,979.79,"2021-03-22 19:46:59","2021-06-09 03:49:43"
25,"2021-07-12 10:00:12",912,2,87,hic,"et aut consequatur",311.62,2,102.94,278.02,33,462.07,"2022-02-21 23:48:57","2022-01-02 20:38:22"
97,"2021-08-09 00:03:22",913,2,53,omnis,"rerum facilis est",644.93,1,512.25,490.86,4,221.98,"2022-01-12 07:27:56","2021-03-14 13:24:36"
64,"2021-07-12 10:02:47",914,2,39,autem,"itaque earum rerum",488.96,0,364.71,767.04,41,264.08,"2021-09-10 09:59:35","2022-02-05 14:14:35"
47,"2021-04-20 04:46:44",915,1,159,dignissimos,"non numquam eius",621.12,0,232.76,101.45,6,624.94,"2021-06-01 01:14:10","2021-04-25 20:41:15"
86,"2021-04-29 13:48:10",916,1,32,eum,"autem quibusdam et",505.08,5,387.75,127.7,92,14.39,"2021-03-20 08:59:34","2021-11-24 15:47:46"
193,"2021-11-23 17:12:08",917,3,197,nostrum,"odio dignissimos ducimus",389.19,3,77.2,190.94,3,132.09,"2021-08-10 16:57:00","2021-03-23 19:47:27"
50,"2022-01-16 14:01:26",918,1,139,quidem,"ut labore et",271.15,3,704.61,195.24,56,573.07,"2021-09-14 16:18:53","2022-01-03 07:47:20"
15,"2021-07-01 05:57:05",919,2,133,soluta,"eum fugiat quo",523.48,7,662.62,815.95,50,199.57,"2021-04-18 04:38:40","2021-09-14 15:54:01"
64,"2021-05-31 01:42:07",920,3,24,ipsam,"voluptatem sequi nesciunt",153.07,3,868.85,125.62,65,99.64,"2021-03-13 19:24:19","2021-09-03 04:14:28"
29,"2021-09-19 10:01:45",921,3,3,vel,"voluptatem sequi nesciunt",284.95,2,396.54,136.34,59,655.01,"2021-09-15 04:36:52","2021-07-26 11:56:39"
179,"2021-04-12 09:38:01",922,1,147,accusantium,"nihil impedit quo",548.26,4,897.66,178,9,403.32,"2022-02-14 16:21:28","2021-05-24 01:22:24"
99,"2021-10-18 15:09:43",923,3,186,,"voluptatem sequi nesciunt",126.57,1,561.05,781.27,12,499.43,"2021-11-14 11:19:45","2021-08-30 00:25:39"
106,"2021-09-12 21:07:01",924,2,147,accusantium,"nihil impedit quo",548.26,4,897.66,178,9,403.32,"2022-02-14 16:21:28","2021-05-24 01:22:24"
28,"2021-09-04 18:26:50",925,1,175,et,"atque corrupti quos",844.78,2,980.69,118.47,56,518.13,"2021-04-08 05:22:12","2021-05-11 15:24:13"
191,"2021-04-19 07:27:44",926,2,56,ea,"quis nostrum exercitationem",929.06,4,242.83,773.89,67,214.79,"2022-01-26 01:27:46","2021-10-31 13:51:50"
141,"2021-07-04 22:19:54",927,3,176,fugit,"excepturi sint occaecati",289,7,768.06,182.2,24,437.5,"2021-09-23 03:23:33","2021-03-27 13:58:22"
115,"2022-01-02 00:43:38",928,3,129,est,"neque dolorem ipsum",110.06,0,684.48,600.58,50,577.13,"2021-11-18 00:23:42","2021-05-09 16:46:27"
167,"2021-05-25 10:04:49",929,1,40,commodi,"eveniet ut et",914.58,10,744.49,506.25,11,768.08,"2021-11-09 15:55:13","2022-01-05 21:45:47"
15,"2022-01-14 17:26:29",930,2,37,beatae,"voluptate velit esse",65.15,6,105.27,629.35,56,522.73,"2021-03-13 18:05:35","2022-03-03 04:19:51"
145,"2021-11-21 15:40:10",931,1,120,est,"esse quam nihil",747.65,6,648.15,740.05,36,966.88,"2021-09-21 21:53:09","2021-06-09 20:20:21"
141,"2021-08-04 05:57:23",932,2,170,iste,"voluptate velit esse",410.72,0,53.35,611.56,43,652.05,"2021-08-18 05:16:42","2021-03-20 15:47:09"
134,"2021-09-07 13:36:30",933,1,49,amet,"temporibus autem quibusdam",98.85,8,180.56,889.52,48,857.59,"2021-12-02 00:31:37","2021-03-18 16:57:37"
46,"2021-09-23 08:35:13",934,1,25,maxime,"voluptates repudiandae sint",603.59,1,750.05,877.16,16,640.9,"2021-11-20 08:11:42","2021-04-06 03:13:55"
105,"2021-11-09 23:50:30",935,3,65,corrupti,"accusantium doloremque aperiam",704.59,3,147.91,1.31,93,632.49,"2021-08-19 14:42:07","2021-04-26 03:24:22"
84,"2021-10-12 01:35:26",936,3,135,quis,"repellat alias consequatur",286.54,2,845.59,704.58,60,974.35,"2021-04-06 15:30:52","2021-04-21 19:12:46"
67,"2021-06-12 18:50:47",937,1,82,quisquam,"minus id quod",115.31,7,252.99,777.12,79,258.68,"2021-09-30 01:36:59","2022-02-11 23:32:43"
19,"2022-01-15 02:54:53",938,1,30,harum,"ut et voluptates",788.53,4,896.86,404.2,17,170.01,"2021-11-10 22:31:28","2021-10-26 21:23:01"
179,"2021-08-30 22:10:09",939,3,128,recusandae,"id est laborum",65.87,6,117.85,990.99,44,42.44,"2021-10-02 04:07:40","2021-03-17 21:41:47"
182,"2021-11-22 02:24:54",940,2,131,velit,"assumenda est omnis",706.88,1,668.38,737.28,35,260.7,"2022-02-27 11:27:18","2021-12-09 10:15:37"
100,"2021-06-29 08:31:39",941,3,10,laboriosam,"possimus omnis voluptas",602.71,7,687.74,982.43,19,168.59,"2021-11-20 07:48:41","2021-12-17 06:24:23"
155,"2021-12-06 23:30:33",942,2,147,accusantium,"nihil impedit quo",548.26,4,897.66,178,9,403.32,"2022-02-14 16:21:28","2021-05-24 01:22:24"
113,"2021-03-20 13:32:19",943,2,49,amet,"temporibus autem quibusdam",98.85,8,180.56,889.52,48,857.59,"2021-12-02 00:31:37","2021-03-18 16:57:37"
56,"2021-03-18 17:58:25",944,1,144,error,"tempora incidunt ut",738.33,3,767.19,837.81,12,795.71,"2021-07-10 07:25:33","2021-10-22 03:45:55"
154,"2021-12-07 16:35:53",945,2,87,hic,"et aut consequatur",311.62,2,102.94,278.02,33,462.07,"2022-02-21 23:48:57","2022-01-02 20:38:22"
78,"2021-12-15 12:43:39",946,1,166,illo,"est et expedita",600.32,4,247.16,774.55,10,871.64,"2021-03-20 22:13:27","2021-06-01 00:49:10"
130,"2021-12-26 12:05:02",947,3,36,consequatur,"quibusdam et aut",970.59,5,868.79,793.13,12,203.6,"2021-07-29 11:26:44","2021-08-09 07:11:32"
90,"2021-07-28 18:09:09",948,2,171,nostrum,"nisi ut aliquid",752.06,4,300.74,987.11,84,931.26,"2021-11-01 07:34:17","2021-09-02 20:52:24"
140,"2021-09-02 18:32:23",949,2,5,et,"ut enim ad",725.55,2,413.1,671.19,21,63.14,"2021-07-08 17:57:17","2021-05-05 22:35:12"
91,"2021-12-07 13:57:25",950,3,51,quod,"ullam corporis nemo",694.37,10,392.68,597.59,4,527.95,"2021-06-05 18:44:16","2021-07-03 19:56:32"
197,"2022-02-10 23:26:00",951,3,24,ipsam,"voluptatem sequi nesciunt",153.07,3,868.85,125.62,65,99.64,"2021-03-13 19:24:19","2021-09-03 04:14:28"
129,"2021-12-17 23:32:24",952,1,80,sunt,"eaque ipsa quae",283.99,8,597.51,767.12,74,77.97,"2021-03-29 09:21:38","2022-02-17 14:57:36"
123,"2021-07-20 16:44:15",953,3,25,maxime,"voluptates repudiandae sint",603.59,1,750.05,877.16,16,640.9,"2021-11-20 08:11:42","2021-04-06 03:13:55"
127,"2021-06-20 01:02:29",954,1,132,minima,"labore et dolore",495.84,2,704.78,282.83,2,824.24,"2022-02-21 05:37:29","2022-01-28 23:23:26"
107,"2022-03-08 04:47:16",955,3,30,harum,"ut et voluptates",788.53,4,896.86,404.2,17,170.01,"2021-11-10 22:31:28","2021-10-26 21:23:01"
8,"2021-12-03 23:01:27",956,2,105,expedita,"provident sed ut",886.26,7,961.64,376.86,87,969.74,"2021-06-23 07:44:13","2021-08-21 10:46:12"
92,"2021-06-22 16:17:40",957,2,3,vel,"voluptatem sequi nesciunt",284.95,2,396.54,136.34,59,655.01,"2021-09-15 04:36:52","2021-07-26 11:56:39"
62,"2021-07-09 22:22:27",958,2,49,amet,"temporibus autem quibusdam",98.85,8,180.56,889.52,48,857.59,"2021-12-02 00:31:37","2021-03-18 16:57:37"
47,"2021-03-21 13:17:56",959,1,49,amet,"temporibus autem quibusdam",98.85,8,180.56,889.52,48,857.59,"2021-12-02 00:31:37","2021-03-18 16:57:37"
21,"2021-12-27 10:34:52",960,1,98,et,"culpa qui officia",478.4,3,150.47,19.71,80,110.31,"2022-02-02 20:31:47","2021-05-30 08:30:33"
101,"2021-03-26 21:41:46",961,1,5,et,"ut enim ad",725.55,2,413.1,671.19,21,63.14,"2021-07-08 17:57:17","2021-05-05 22:35:12"
30,"2021-10-13 08:17:56",962,3,162,perspiciatis,"cum soluta nobis",452.24,7,776.12,721.7,68,106.52,"2021-08-16 21:02:21","2021-09-16 01:10:14"
152,"2021-11-17 23:31:08",963,1,41,ex,"debitis aut rerum",604.73,3,67.41,9.49,13,80.38,"2021-03-31 09:20:47","2021-12-21 23:39:02"
92,"2022-02-11 01:34:50",964,2,126,ullam,"nam libero tempore",848.3,9,373.25,901.12,97,614.74,"2022-01-16 14:13:03","2021-06-21 06:36:45"
58,"2021-11-30 09:58:57",965,2,126,ullam,"nam libero tempore",848.3,9,373.25,901.12,97,614.74,"2022-01-16 14:13:03","2021-06-21 06:36:45"
47,"2021-06-23 20:36:26",966,1,125,quis,"quod maxime placeat",81.07,2,916.87,838.54,49,129.17,"2021-05-23 20:15:19","2021-10-15 02:10:41"
88,"2021-06-19 14:18:51",967,2,101,qui,"reiciendis voluptatibus maiores",275.81,10,761.8,62.15,33,979.79,"2021-03-22 19:46:59","2021-06-09 03:49:43"
99,"2021-03-30 23:15:28",968,2,188,non,"eos qui ratione",391.91,0,406.36,291.26,50,840.55,"2021-06-26 07:51:38","2021-03-19 20:41:43"
197,"2021-12-25 12:27:11",969,1,99,in,"ab illo inventore",21.55,7,848.46,85.44,41,164,"2021-11-11 04:51:20","2021-07-03 12:54:18"
200,"2021-07-30 03:29:45",970,2,157,et,"est et expedita",702.36,8,167.54,349.04,26,165.94,"2022-02-09 17:10:16","2021-12-06 20:50:32"
133,"2021-08-08 20:50:55",971,1,40,commodi,"eveniet ut et",914.58,10,744.49,506.25,11,768.08,"2021-11-09 15:55:13","2022-01-05 21:45:47"
173,"2021-11-19 02:40:51",972,3,120,est,"esse quam nihil",747.65,6,648.15,740.05,36,966.88,"2021-09-21 21:53:09","2021-06-09 20:20:21"
26,"2021-12-18 13:54:03",973,2,137,qui,"temporibus autem quibusdam",488.65,4,504.97,306,83,625.16,"2021-07-26 13:50:23","2021-04-28 03:21:39"
8,"2021-08-23 00:44:31",974,2,76,autem,"temporibus autem quibusdam",37.48,6,981.99,929.7,16,416.27,"2021-08-05 23:39:55","2021-12-31 17:09:45"
148,"2021-07-06 08:01:29",975,2,39,autem,"itaque earum rerum",488.96,0,364.71,767.04,41,264.08,"2021-09-10 09:59:35","2022-02-05 14:14:35"
2,"2021-11-09 12:55:59",976,3,77,earum,"repudiandae sint et",835.3,1,2.56,305.31,77,171.52,"2021-08-25 12:17:59","2021-12-25 21:21:55"
114,"2021-10-11 05:44:30",977,2,59,molestiae,"ab illo inventore",99.16,2,997.36,27.23,96,674.24,"2021-04-05 14:18:00","2021-10-07 09:14:39"
149,"2021-09-19 19:08:29",978,1,124,quibusdam,"et expedita distinctio",212.31,10,173.13,961.74,82,668.4,"2021-09-01 02:41:15","2021-03-14 05:29:37"
143,"2021-11-17 01:39:44",979,1,61,voluptatem,"magnam aliquam quaerat",425.55,4,591.37,368.32,73,60.36,"2021-08-23 02:27:59","2021-09-19 19:35:50"
5,"2021-11-17 03:30:38",980,2,71,sed,"vero eos et",497.1,8,350.37,774.31,59,575.15,"2022-03-09 07:00:13","2021-07-14 09:32:20"
132,"2021-04-17 20:57:57",981,1,90,distinctio,"est et expedita",241.08,3,181.65,909.4,62,816.44,"2021-11-25 14:55:05","2021-05-15 19:22:32"
163,"2022-01-14 04:47:00",982,3,4,voluptates,"molestias excepturi sint",397.64,10,437.13,16.75,95,447.67,"2021-06-14 07:57:49","2021-05-03 22:57:56"
62,"2021-04-03 07:01:26",983,1,73,sapiente,"qui ratione voluptatem",893.87,0,160.19,117.6,13,267.99,"2022-01-02 10:52:04","2021-09-23 00:04:41"
98,"2021-06-20 11:47:11",984,3,157,et,"est et expedita",702.36,8,167.54,349.04,26,165.94,"2022-02-09 17:10:16","2021-12-06 20:50:32"
158,"2022-02-23 16:31:53",985,3,79,temporibus,"perspiciatis unde omnis",638.19,1,383.24,601.46,14,674.94,"2021-07-21 15:24:17","2021-09-14 18:42:01"
63,"2021-05-15 22:12:20",986,2,32,eum,"autem quibusdam et",505.08,5,387.75,127.7,92,14.39,"2021-03-20 08:59:34","2021-11-24 15:47:46"
46,"2021-12-31 10:30:47",987,3,173,tempore,"adipisci velit sed",918.47,1,473.97,628.57,93,492.55,"2022-03-05 12:49:07","2021-11-21 22:05:46"
